artifactName,country,library,relicTime,material,moreUrl,imageUrl,size,description
杨笃 《&lt;说文解字&gt;序》四条屏之一,中国,山西博物馆,清,纸,https://www.shanximuseum.com/cms/a/662.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/13/s5c11bd3e6765e.jpg,纸本，纵168厘米，横40.7厘米。,"释文：壁中书者，鲁恭王坏孔子宅，而得《礼记》、《尚书》、《春秋》、《论语》、《孝经》。又北平侯张苍献《春秋左氏传》。郡国亦往往于山川得鼎彝，其铭即前代之古文，皆自相似。虽叵复见远流，其详可得略说也。 而世人大共非訾，以为好奇者也，故诡更正文，乡壁虚造不可知之书，变乱常行，以耀于世。诸生竞逐说字，解经谊，称秦之隶书为仓颉时书，云：“父子相传，何得改易！”乃猥曰：“马头人为长，人持十为斗，虫者，屈中也。”廷尉说律至以字断法：“苛人受钱，苛之字止句也。”若此者甚众，皆不合孔氏古文，谬于史籀。鄙夫俗儒，翫其所习，蔽所希闻。不见通学，未尝睹字例之条。怪旧执而善野言，以其所知为秘妙，究洞圣人之微旨。 节汉说文解字序 瑞生五兄大雅之属 丙芮中秋杨笃虬麋书于并门志馆,杨笃（1834～1894年），字巩凡，一字雅利，别署琴如，号秋湄，别号北屈，或署虬麋道人、吕香真逸等，山西乡宁人。杨笃为近代极为有名的方志界名家。他一生之中主撰了《山西通志》（光绪）、《蔚州志》、《代州志》等共计13部262卷，创造了我国历史上个人修志种数最多的记录。杨笃也是当时极负盛名的诗人、学者兼书法家，贯通经史，尤擅金石书法，好为篆字，古朴大雅，为人所重。"
高柄小方壶,中国,山西博物馆,春秋,铜,https://www.shanximuseum.com/cms/a/658.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/07/s5c0a48abdae82.jpg,高28厘米，最大腹径8.9厘米。1988年太原市金胜村赵卿墓出土。共2件，大小、形制、纹饰相同。盝顶式盖，上有四个对称环形小钮，以子口插入壶的母口内。壶为小方口，颈部微敛，溜肩，鼓腹，下腹内收形成平底，下承高柄喇叭形足。盖面四角饰心形图案，中央方框内两龙呈“卍”形相交，龙昂首卷尾，其一加绘黑线，以示雌雄之别。壶身饰菱形和几何纹图案，高柄和圈足饰三组神鸟纹，鸟昂首阔步或伸颈长鸣，寓意深奥。该壶纹饰内嵌多种矿物组成的黑色物质，主要是石英、长石、褐铁矿、锡石、孔雀石等成分组成，制作精美，极富装饰效果。,
刘璋 设色山水,中国,山西博物馆,清,绢本,https://www.shanximuseum.com/cms/a/666.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0de160a40b9.jpg,绢本，纵141厘米，横51厘米。,刘璋（1667～？），字玉堂、于堂，号介符，又号烟霞散人、樵云山人等，山西阳曲人。清康熙三十五年（1696年）中举，雍正元年（1723年）曾任直隶深泽县令。他一生主要从事小说创作，在清初的小说界占有极其重要的地位。他于书法、绘画、琴韵和棋艺也都有很高造诣，为当时的奇才。刘璋的作品存世极少，但他的画风雅致高标、清新淡雅，每每透露出对远离尘嚣生活的向往。
 傅山 乔木硕果图,中国,山西博物馆,清,绢本,https://www.shanximuseum.com/cms/a/667.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0de1a8bd2a0.jpg,绢本，纵189厘米，横48.5厘米。,傅山（1607～1684年），字青竹、青主、侨黄等，别号甚多，尤以“朱衣道人”著名。山西阳曲人。清代著名学者、思想家、医学家、文学家、书画家。傅山的书法在17世纪的中国书坛独树一帜，他于真、草、篆、隶无不擅长，并超时代地开创了清代碑学之先河。他喜以篆、籀笔法作书，重骨力，书出颜真卿，并总结出“宁拙毋巧，宁丑毋媚，宁支离毋轻滑，宁真率毋安排”的经验。他的画作也达到了很高的艺术境界，所画山水、梅、兰、竹等均极精妙，被列入“逸品”。他的字、画均渗透出超逸的品格和崇高的气节，流溢着爱国主义的气息。所著颇多，可惜大都散佚，流传者有《霜红龛集》、《两汉书姓名韵》、《傅青主女科》等。
王含光 仿沈周山水,中国,山西博物馆,清,绫本,https://www.shanximuseum.com/cms/a/665.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0de0e63f3e2.jpg,纸，纵292厘米，横55厘米。,王含光（1606～1681年），字表朴，一字鹤山，号似鹤，自署鹤道人，今山西临猗人。明崇祯四年（1631年）进士，入清后授礼部员外郎，历官吏部郎中、河南按察使，颇有政声。专《易》学，著有《谷口集》、《易图直解》等书。王含光工于诗书，亦精书画。他的书法师晋人，绘画则专擅山水，远绍宋元，对元代著名画家吴镇尤其崇拜。他的画作笔墨简逸，毫无媚世之气，着重描写山川景色的超逸流润，很少运用干笔焦墨，给人以清荒幽寂的感觉。
侯马盟书,中国,山西博物馆,春秋,玉,https://www.shanximuseum.com/cms/a/669.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0de59c93fcf.jpg,1965-1966年侯马市晋国遗址出土。在40多个祭祀坑内出土玉、石质盟书5000余件片，绝大多数为圭形，最长者32厘米，另有圆形及不规则形。辞文多以朱笔书写，少数为墨笔。文字可辨识者有656件，多则200余字，少则10余字。内容可分为主盟人誓辞、宗盟类、委质类、纳室类和诅咒类等五大类。对于主盟人和盟誓时间存在不同说法，多数学者认为，侯马盟书是春秋晚期至战国早期，以赵氏家族为首举行盟誓活动的约信文书，忠实地记录了晋国晚期强族间相互斗争的史实，具有政治档案的性质。它的发现对于研究晋国历史、古代盟誓制度及古文字等均有重大意义。,
“无终”三孔布,中国,山西博物馆,战国,铜,https://www.shanximuseum.com/cms/a/668.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0de536ae18c.jpg,通高5.4厘米，重7.3克。1986年襄汾县出土。首、肩、裆、足均为圆形，在首及两足端处各有一圆孔，面文“亡冬阝”释“无终”，今地在河北省蔚县境。背文“十二朱，十三”。属战国晚期赵国铸币，无终为赵国的地名。三孔布是战国布币中最珍罕的品类。,
龙纹玉环,中国,山西博物馆,西周,玉,https://www.shanximuseum.com/cms/a/670.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0de5f4e1349.jpg,直径15.6厘米，孔径6.8厘米。1993年曲沃县北赵村晋侯墓地63号墓出土。两面相同，刻两条蟠卷龙纹。双龙首尾相追于涡旋线和卷云纹之间。双龙之间的空间刻有卷云纹。纹饰皆以双钩技法雕琢，线条婉转流畅又富于变化。墓主人为晋穆侯次夫人。,
玉鼔,中国,山西博物馆,西周,玉,https://www.shanximuseum.com/cms/a/672.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0de692748d3.jpg,高5.7厘米，宽6.2厘米。1993年曲沃县北赵村晋侯墓地63号墓出土。黄绿色圆雕。造型扁阔，纹饰均用单线阴刻。上部为穿孔圆冠，便于系挂。鼓腔两侧各有一兽首，鼓下有方足。鼓为军中号令之物，玉器中不多见。墓主人为晋穆侯次夫人。,
彩绘蟠龙盘,中国,山西博物馆,新石器时代,陶,https://www.shanximuseum.com/cms/a/673.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0df6261dc0c.jpg,口径40.5厘米，高8.8厘米。1984年襄汾县陶寺遗址出土。泥质黄陶，敞口，折腹，平底。内壁磨光，涂褐色陶衣，在其上以红、白彩绘制蟠龙图案。头在外圈，圆眼，头两侧突出如耳似鳍，张口露齿，长信外吐如麦穗。身向内卷，尾部在盘底中心，周身饰双排鳞纹。该龙形实际以蛇为原型，综合了许多动物的特征为一体，表现出沉稳、神秘与威严，颇具礼器性质，是一件珍贵的艺术品。属庙底沟二期文化遗物。,
玉鸮,中国,山西博物馆,东周,玉,https://www.shanximuseum.com/cms/a/671.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0de6465ef26.jpg,高6.9厘米，宽3.8厘米 。1993年曲沃县北赵村晋侯墓地63号墓出土。商代遗物。玉质透亮，圆雕，鸮体躯正面羽翼近似方形，应是屏翅俯冲向猎物时的姿态。墓主人为晋穆侯次夫人。,
杂技俑,中国,山西博物馆,北魏,陶,https://www.shanximuseum.com/cms/a/675.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0df84a4877a.jpg,高20-26厘米。山西省大同市曹夫楼村出土。由7件胡人俑组成，均为深目高鼻的胡人。一件俑伫立仰首，额正中有圆孔，头顶长杆，上有两个儿童正在做惊险表演，这种杂技叫缘橦。其余六件神态各异。,
饕餮纹模,中国,山西博物馆,东周,陶,https://www.shanximuseum.com/cms/a/674.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0df7185047e.jpg,长42厘米，宽18厘米。1957年侯马市晋国遗址出土。鉴类腹部模，图案长眉巨口，锋牙外露。属高浮雕饕餮。晋国遗址发现了规模庞大的铸铜作坊遗址，面积达5万平方米，考古出土的铸铜陶范数以万计，反映了相当先进的铸铜工艺，展现的器形和纹饰种类，几乎涵盖了东周时期晋式青铜器的全部装饰内容。,
鸟形玉戈,中国,山西博物馆,西周,玉,https://www.shanximuseum.com/cms/a/692.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0e1e7ce3dae.jpg,长15.9厘米。1993年曲沃县北赵村晋侯墓地63号墓出土。黄褐色，前部为戈，内后为一立鸟，圆眼弯喙，腭下有长肉垂，足爪粗壮，尾羽及地，足下有穿孔。此器纹饰皆用单阴线。晋人崇鸟，鸟形器、鸟形纹，比比皆是。墓主人为晋穆侯次夫人。,
社火表演砖雕——瓜田乐,中国,山西博物馆,金,陶,https://www.shanximuseum.com/cms/a/676.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0dfa477c5c9.jpg,高19～20厘米，宽38～39厘米。1965年侯马市出土。中间有一男子，带花脚幞头，肩扛大瓜，居中跳跃，以示丰收。左右两边各有两童子，一个吹笛，一个打腰鼓，两个敲小锣，围绕中间扛大瓜者欢快的舞蹈，表达了农民丰收后喜悦与欢乐的心情，在宋代舞队中，以农村生活、生产为题材的歌舞，史籍多有记载。此幅以肩扛大瓜者为主的舞蹈场景，表现了农民喜庆丰收的欢乐场景。,
玉人,中国,山西博物馆,西周,玉,https://www.shanximuseum.com/cms/a/693.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0e1f779a6f3.jpg,高9.1厘米，宽3.3厘米。1992年曲沃县北赵村晋侯墓地8号墓出土。整体以斜切刀法刻成的阴线勾勒轮廓。浓眉大眼，宽鼻扁嘴。衣高领，领下左侧开短衽，束腰，下呈梯形，中有箭镞形蔽膝，左右脚跟相连，脚尖向外上翘。玉人后脑可见直发，发饰为双龙纹，二龙头下抵肩部，中间镂空，上端卷起形成一穿孔。墓主人为晋献侯。,
玉神面,中国,山西博物馆,新石器时代,玉,https://www.shanximuseum.com/cms/a/694.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0e203113441.jpg,高3.5厘米，宽6.5厘米。2002年襄汾县陶寺遗址出土。扁平体，整体大致呈倒三角形，系一抽象的神人形象。顶部轮廓戴有冠，两侧伸出并上弯，似一种翼状的发式。双眼镂空，似半睁半合，下部三角处钻圆孔一个，似神人之嘴，又可以作为一个穿孔。玉质润泽，造型凝炼，神态安详神秘，应是祭祀神的礼器。体现了墓主人尊贵的身份。,
玉鹰,中国,山西博物馆,商,玉,https://www.shanximuseum.com/cms/a/695.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0e214c63488.jpg,高10.3厘米，宽4.3厘米。1993年曲沃县北赵村晋侯墓地63号墓出土。商代遗物。青绿色，局部有褐色青斑。圆雕立鹰，头上有龙冠，其龙首较大，有瓶形角，臣字目，龙口张开，齿外露，咬住鹰首突起物。体躯短小，尾上卷恰似鹰冠 ，并刻有鳞纹。玉鹰钩喙，方目，鼓胸，双翼略翘，作展翅状，腿粗壮，爪作钩抓状，尾部及地。颈部饰鳞纹，胸腹饰卷云纹。纹饰精致，线条娴熟流畅。墓主人为晋穆侯次夫人。,
缀玉覆面,中国,山西博物馆,西周,玉,https://www.shanximuseum.com/cms/a/696.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0e222bb122b.jpg,鼻长8.5厘米，宽3.3厘米。1993年曲沃县北赵村晋侯墓地62号墓出土。置于墓主头部，由48件形制各异的玉片组成。除周边一圈带平齿的梯形缀片外，皆雕刻有纹饰，多以双阴线琢刻。眉、眼以碧玉制作，玉质上乘。墓主人为晋穆侯夫人。,
胡人吃饼骑驼俑,中国,山西博物馆,隋代,陶,https://www.shanximuseum.com/cms/a/685.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0e18251d935.jpg,隋•开皇十五年(公元595年),"高45.7厘米,山西省太原市沙沟村斛律彻墓出土,骆驼体格健硕、神态生动，曲颈昂首，张口做嘶鸣状。骆驼背上满载货物，还有一个胡人坐在货囊上。他头戴圆顶毡帽，身穿圆领窄袖长袍，腰系带，左手半握，原本应当手中拿着什么。右手拿一张饼，送向口边。这件陶俑造型生动，刻画了满载着货物的商人，嚼着随身携带的饼子，风尘仆仆地奔波在丝绸之路上。"
铜镜范,中国,山西博物馆,春秋,陶,https://www.shanximuseum.com/cms/a/687.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0e19fa0419d.jpg,直径13厘米，厚2.8厘米。,陶范花纹呈圆形，由内向外有四圈纹饰，分别是：中心空白，一圈水禽(鸭子)，二圈四鱼，三圈七走兽，四圈贝纹(连成一圈)，圈与圈之间有双玄纹过渡。
玉螳螂,中国,山西博物馆,西周,玉,https://www.shanximuseum.com/cms/a/697.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0e235e97dbf.jpg,长7厘米。1993年曲沃县北赵村晋侯墓地63号墓出土。白玉片雕，一大一小两只螳螂，大者在上，体态修长，大腹宽尾，曲肢斜伸，以爪抚摩着下面的小螳螂头顶。小者躬身，头尾及地，肢爪屈缩。皆圆眼微凸，腹部呈节状。肢体只用几道单阴线表现，风格简约。学者认为当是雌雄螳螂正在交配的情景。墓主人为晋穆侯次夫人。,
灰陶绳纹甗,中国,山西博物馆,夏,陶,https://www.shanximuseum.com/cms/a/686.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0e19397f91d.jpg,高22.8厘米，口径16厘米。,灰陶，侈口，窄沿，深腹，上腹两侧有“鋬耳”下腹缓收成鬲分裆，三足外撇，甑与甬之间附加堆纹一周，整个器物拍印绳纹。
灰陶绳纹卵腹三足瓮,中国,山西博物馆,夏,陶,https://www.shanximuseum.com/cms/a/682.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0dfe922fd93.jpg,高72厘米，腹径60厘米。,1956年太原市光社村出土。泥质灰陶，通体饰绳纹。又叫蛋形瓮，其渊源应是仰韶文化尖底瓶与河套地区土著文化蛋形瓮。该器着地平稳，又利于通风防潮，非常实用，很有地域特色。山西新石器时代晚期以来，沿用很久。
人首神兽纹玉戈,中国,山西博物馆,西周,玉,https://www.shanximuseum.com/cms/a/698.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0e248d5d5e5.jpg,长36.2厘米。1993年曲沃县北赵村晋侯墓地63号墓出土。内部两面雕刻相同的纹饰，以双勾技法为主。侧面人首神兽形象，头披长发，大耳圆鼻，臣字目，大獠牙，长髯及足，利爪长尾。头发丝线雕琢精细，每毫米并列5～6条。此戈纹饰题材诡异，雕琢技艺高超。墓主人为晋穆侯次夫人。,
玉鹿,中国,山西博物馆,西周,玉,https://www.shanximuseum.com/cms/a/701.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/10/s5c0e270f3c40a_1336_748_88_0.jpg,高8.3厘米，宽5.9厘米。1993年曲沃县北赵村晋侯墓地63号墓出土。黄褐色，扁体片状。呈站立状。长角粗壮，分两杈向左右平展，前杈上扬，卷成两个大圆孔，后杈向后勾曲。臣字目，大耳，吻部前突，前胸挺出，后背拱起，短尾，体态丰润，蹄趾明显。体肌以两道圆弧线表现，简练明快。后肢前曲，表现了鹿昂首观望，蓄势待发的神态，富有活力。墓主人为晋穆侯次夫人。,
