id,artifactName,artifactName_chinese,country,relicTime,relicTime_chinese,material,material_chinese,library,library_chinese,size,size_chinese,description,description_chinese,moreUrl,imageUrl
5895,Teabowl with a 'hare's fur' glaze,兔毛釉茶碗,中国,c. 960 - c. 1279,C。 960 - c.第1279章,stoneware,石器,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  5.5 cm,高度 5.5 厘米,"Theekom van steengoed, gedeeltelijk bedekt met een donkerbruin glazuur met goudbruine strepen (hazenvel). De onderste helft van de kom en de rand zijn ongeglazuurd. Jian.",炻瓷茶碗，部分施深棕色釉，带有金棕色条纹（兔皮）。碗的下半部及口沿均未施釉。健。,https://www.rijksmuseum.nl//en/collection/AK-MAK-611,https://lh3.googleusercontent.com/v-Gd4bvK93ERmQySEkF3koACwwTYGCIjTocnyqhmhB-K-aY5ai-tDBfsfTst3G9PzHrmx7LS99svHXVgBI7-WiDFNw=w200
5896,Container in the form of a bird,鸟形状的容器,中国,c. 960 - c. 1279,C。 960 - c.第1279章,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  6 cm × length  7.5 cm × width  6.1 cm,高6厘米×长7.5厘米×宽6.1厘米,"Ronde doos van steengoed, bedekt met een transparant glazuur met een lichtblauwe tint. De deksel is gemodelleerd in de vorm van een eend. Bruine verkleuring op de kop. Qingbai.",圆形炻器盒，上面覆盖着淡蓝色的透明釉。盖子的形状是鸭子。头部出现褐色变色。青白。,https://www.rijksmuseum.nl//en/collection/AK-MAK-1192,https://lh3.googleusercontent.com/dLSMse6DeAFhZZU041vwOlBMbn83KYJ2lSsBbWvkh4w_f9h9NDcvXP7Mz00t9-6lOuOE_O5y3XoU4ejf9DjWv5JQEp2-kcoojFlSBWE=w200
5897,Saucer with cock and deer on a black ground with flower scrolls,黑地上有公鸡和鹿的碟子，上面有花卷,中国,c. 1725 - c. 1749,C。 1725 - c. 1749,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  1.9 cm,高度 1.9 厘米,"Schotel van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, geel en zwart. Het plat is bedekt met een zwart glazuur met in reserve bloemranken en vier cartouches: een medaillon met haan en drie bladvormige cartouches met herten in een landschap; de rand met een band roze 'crackled ice'-patroon. Een barst in de rand. Famille rose.",瓷盘，釉上绘有蓝、红、粉、绿、黄、黑等颜色。架子上覆盖着黑釉，上面有花卉藤蔓和四个漩涡装饰：一个带有公鸡的徽章和三个带有风景鹿的叶形漩涡装饰；边缘有一条粉红色的“冰裂”图案。边缘有一条裂缝。粉彩玫瑰。,https://www.rijksmuseum.nl//en/collection/AK-NM-13794,https://lh3.googleusercontent.com/v-Gd4bvK93ERmQySEkF3koACwwTYGCIjTocnyqhmhB-K-aY5ai-tDBfsfTst3G9PzHrmx7LS99svHXVgBI7-WiDFNw=w200
5898,Cylindrical beaker with leaf-motif,带叶子图案的圆柱形烧杯,中国,c. 1680 - c. 1720,C。 1680 - 约1720,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  11.3 cm,高度 11.3 厘米,,,https://www.rijksmuseum.nl//en/collection/AK-NM-6815,https://lh3.googleusercontent.com/dLSMse6DeAFhZZU041vwOlBMbn83KYJ2lSsBbWvkh4w_f9h9NDcvXP7Mz00t9-6lOuOE_O5y3XoU4ejf9DjWv5JQEp2-kcoojFlSBWE=w200
5899,Plate with the arms of the Reverhorst family,带有 Reverhorst 家族徽章的盘子,中国,c. 1745,C。 1745,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  2.5 cm,高度2.5厘米,,,https://www.rijksmuseum.nl//en/collection/AK-NM-13384,https://lh3.googleusercontent.com/v-Gd4bvK93ERmQySEkF3koACwwTYGCIjTocnyqhmhB-K-aY5ai-tDBfsfTst3G9PzHrmx7LS99svHXVgBI7-WiDFNw=w200
5900,Bowl with rounded sides and a band of scroll work,带有圆形侧面和滚动作品带的碗,中国,c. 1700 - c. 1899,C。 1700 - c. 1899年,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  4.2 cm,高度 4.2 厘米,"Kom van soft-paste porselein (pâte tendre), bedekt met een crèmekleurig glazuur. Rond de rand twee ingegrifde decoratieve banden, één met arceerwerk en één met krulwerk. Glazuur is licht gecraqueleerd. Monochromen.",碗由软质瓷（pâte tentre）制成，表面覆盖奶油色釉。边缘周围有两条雕刻装饰带，一条带有阴影线，另一条带有涡卷。釉面有轻微裂纹。单色。,https://www.rijksmuseum.nl//en/collection/AK-MAK-614,https://lh3.googleusercontent.com/v-Gd4bvK93ERmQySEkF3koACwwTYGCIjTocnyqhmhB-K-aY5ai-tDBfsfTst3G9PzHrmx7LS99svHXVgBI7-WiDFNw=w200
5901,Guanyin,观音,中国,850 - 900,850 - 900,wood (plant material),木材（植物材料）,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,,,"Avalokitesvara (Guanyin), staande op een voetstuk; met de linkerhand maakt hij het gebaar van geruststelling en in de rechter heeft hij een vaas.",观世音菩萨，立于基座上；他用左手做出放心的手势，右手拿着一个花瓶。,https://www.rijksmuseum.nl//en/collection/AK-MAK-77,https://lh3.googleusercontent.com/v-Gd4bvK93ERmQySEkF3koACwwTYGCIjTocnyqhmhB-K-aY5ai-tDBfsfTst3G9PzHrmx7LS99svHXVgBI7-WiDFNw=w200
5902,Rosewater sprinkler or bottle with powder blue and light brown,粉蓝色和浅棕色的玫瑰水洒水器或瓶子,中国,c. 1700 - c. 1724,C。 1700 - c. 1724,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  15.7 cm,高度 15.7 厘米,"Rozenwater druppelaar of puntfles van porselein met bolvormig lichaam en verdikkingen in de lange, smalle nek, bedekt met onderglazuur blauw en café-au-lait glazuur. Het lichaam is bedekt met bleu poudré (poederblauw); de nek is bedekt met een lichtbruin glazuur. Bleu poudré met monochroom bruin.",玫瑰水滴瓶或尖瓶，瓷质，球形，颈部加厚，施釉下蓝色和咖啡色釉。身体覆盖着 bleu poudré（粉蓝色）；颈部施浅棕色釉。蓝色粉末搭配单色棕色。,https://www.rijksmuseum.nl//en/collection/AK-RBK-15839-A,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200
5903,Bell-shaped cup and saucer with antiquities and diaper pattern,古董尿布图案钟形杯碟,中国,c. 1725 - c. 1749,C。 1725 - c. 1749,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  3.3 cm,高度 3.3 厘米,"Klokvormige kop en schotel van porselein, beschilderd in onderglazuur blauw en op het glazuur rood, groen, zwart en goud. Op het plat van de schotel een groep antiquiteiten (vaas met pauwenveren en koraal, scepter, fruitschaal met vingercitroen, wierookbrander); de rand met een band servetwerk. De kop met dezelfde decoratie. Famille verte.",钟形瓷杯碟，釉下青色，釉上绘红、绿、黑、金色。盘子的架子上有一组古董（孔雀羽毛和珊瑚的花瓶、权杖、柠檬果盘、香炉）；边缘用餐巾纸做工。头部有相同的装饰。家庭垂直。,https://www.rijksmuseum.nl//en/collection/AK-NM-13764,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200
5904,"Oval, four-lobed cup and saucer with moulded flower sprays",椭圆形四瓣杯和碟，带有模制花朵喷雾,中国,c. 1750 - c. 1774,C。 1750 - 约第1774章,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  5.9 cm,高度 5.9 厘米,"Ovale, viermaal gelobde kop en schotel van porselein, beschilderd in onderglazuur blauw en op het glazuur rood, roze, groen, paars en goud. Op het plat van de schotel een bloemtak; de wand met twee gemodelleerde bloemtakken in hoog-reliëf; op de rand een decoratief patroon; de rand is bruin geglazuurd. De kop met dezelfde decoratie. Famille rose.",椭圆形四瓣瓷杯和碟，釉下彩绘蓝色和釉上的红色、粉红色、绿色、紫色和金色。碟盘上的花枝；墙壁上有两个高浮雕花卉喷雾模型；边缘有装饰图案；边缘施褐色釉。头部有相同的装饰。粉彩玫瑰。,https://www.rijksmuseum.nl//en/collection/AK-NM-13745,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200
5905,Cylindrical vase with seven scholars in a landscape,圆柱花瓶，风景中有七位学者,中国,c. 1600 - c. 1900,C。 1600 - c. 1900年,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  45 cm,高度 45 厘米,"Cilindrische vaas met platte schouder, rechte nek en platte rand met opstaande kant van porselein, beschilderd op het glazuur in blauw, rood, groen, geel, aubergine, zwart en goud met zeven geleerden in een landschap bij een paviljoen. De wand heeft een doorlopende voorstelling met verschillende dienaren, drie geleerden bij bamboe, een geleerde spelend op een instrument en drie geleerden bij een tafel; de schouder met een geometrisch patroon afgewisseld met cartouches met bloemtakken; de nek met voorstelling van een geleerde met een dienaar in een landschap. Een chip in de voetring. Famille verte.",平肩直颈平口凸边圆筒瓶，釉上绘青、红、绿、黄、紫、黑、金七色文人图，亭旁山水图。壁上连绵不断的情景，有不同的仆人，三士近竹，一士弹琴，三士近桌；肩部饰有几何图案，与带有花卉喷雾的漩涡花饰交替；颈部描绘了一位学者和一位仆人在风景中的样子。脚环上有缺口。家庭垂直。,https://www.rijksmuseum.nl//en/collection/AK-RBK-16343,https://lh3.googleusercontent.com/v-Gd4bvK93ERmQySEkF3koACwwTYGCIjTocnyqhmhB-K-aY5ai-tDBfsfTst3G9PzHrmx7LS99svHXVgBI7-WiDFNw=w200
5906,Bowl with two narrative scenes and two trees near rocks,有两个叙事场景和岩石附近两棵树的碗,中国,c. 1680 - c. 1720,C。 1680 - 约1720,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  9.3 cm,高度 9.3 厘米,,,https://www.rijksmuseum.nl//en/collection/AK-RBK-1960-147,https://lh3.googleusercontent.com/v-Gd4bvK93ERmQySEkF3koACwwTYGCIjTocnyqhmhB-K-aY5ai-tDBfsfTst3G9PzHrmx7LS99svHXVgBI7-WiDFNw=w200
5907,Dish with medallion surrounded by ornamental borders,带有奖章的盘子，周围有装饰性边框,中国,c. 1700 - c. 1724,C。 1700 - c. 1724,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  4.1 cm,高度 4.1 厘米,"Schotel van porselein met opstaande wand en schuine, geschulpte rand, beschilderd in onderglazuur blauw. Op het plat een klein medaillon met een bloeiende plant met hier omheen verschillende decoratieve banden met: bloemranken, ruyi-motief, bloemtak met rotsen en servetwerk; de achterzijde met twee bloemtakken; op de onderzijde een dubbele cirkel. Blauw-wit.",瓷盘，壁高，边缘倾斜，呈扇形，釉下蓝色。架子上有一个小奖章，上面有一个开花植物，周围环绕着各种装饰带：花藤、如意图案、带有岩石的花枝和餐巾纸作品；背面有两朵花喷雾；底部有一个双圆圈。蓝白色。,https://www.rijksmuseum.nl//en/collection/AK-RBK-14397-A,https://lh3.googleusercontent.com/v-Gd4bvK93ERmQySEkF3koACwwTYGCIjTocnyqhmhB-K-aY5ai-tDBfsfTst3G9PzHrmx7LS99svHXVgBI7-WiDFNw=w200
5908,"Cylindrical, shoulderd vase with powder bleu and panels in reserve with flower sprays and birds",圆柱形带肩花瓶，粉蓝色，面板上留有花卉喷雾和鸟类,中国,c. 1700 - c. 1724,C。 1700 - c. 1724,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  43.5 cm,高度 43.5 厘米,"Cilindervormige vaas van porselein met schuine schouder, rechte nek en platte, opstaande rand, beschilderd in onderglazuur blauw en op het glazuur blauw, rood, groen, geel, zwart en goud. De vaas is bedekt met bleu poudré (poederblauw) met hierin uitgespaard twee rechthoekige cartouches met ingedrukte hoeken gevuld met een vogel op een bloemtak (prunus en pioen); op het blauw een decoratie in goud van krulwerk met gestileerde bloemen en twee rechthoekige cartouches met ingeknepen hoeken, de één gevuld met rots, bamboetak en twee vogels, de ander met prunustak en een vlinder; op de schouder een band ruyi-motief met geometrisch patroon afgewisseld met gelobde cartouches met kostbaarheden (ruit, muzieksteen, rol); de nek met geometrisch patroon waarin twee waaiervormige cartouches met bloemtak en vlinder of rivierlandschap; de rand met meander-motief. Op de onderzijde een oud label met: A. Staal. Antiquaire / Rokin 156, Amsterdam. Bleu poudré met famille verte.",斜肩、直颈、平底、凸边圆筒形瓷瓶，釉下彩绘青花、釉上青色、红、绿、黄、黑、金色。花瓶上覆盖着 bleu poudré（粉蓝色），内有两个压角的长方形漩涡花饰，花枝上绘有一只小鸟（李子和牡丹）；蓝色上有金色卷轴装饰，上面有程式化的花朵和两个收角的长方形漩涡花饰，一个饰有岩石、竹枝和两只鸟，另一个饰有李枝和一只蝴蝶；肩部饰有如意图案带，几何图案与带有贵重物品（钻石、音乐石、卷轴）的叶形涡旋花饰交替；颈部有几何图案，其中有两个扇形漩涡花饰，上面有花朵和蝴蝶或河流风景；边缘带有蜿蜒图案。底部有一个旧标签，上面写着：A. Steel。古董 / Rokin 156，阿姆斯特丹。蓝色粉彩搭配粉红色。,https://www.rijksmuseum.nl//en/collection/AK-RBK-17518-A,https://lh3.googleusercontent.com/v-Gd4bvK93ERmQySEkF3koACwwTYGCIjTocnyqhmhB-K-aY5ai-tDBfsfTst3G9PzHrmx7LS99svHXVgBI7-WiDFNw=w200
5909,Tureen,盖碗,中国,c. 1700 - c. 1724,C。 1700 - c. 1724,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  11 cm,高度 11 厘米,"Kom met deksel van porselein met twee staande oren met krulwerk, geheel bedekt met onderglazuur bleu poudré (poederblauw) en op het glazuur beschilderd met goud. Op de kom een bloemenmand en een bloemenvaas (lotus, blauwe regen, aster, pioen). De deksel met dezelfde decoratie. Bleu poudré met goud.",瓷盖碗，双立耳，纹饰涡旋，通体施釉下彩，釉上描金。碗上有花篮和花瓶（莲花、紫藤、紫菀、牡丹）。盖子上有同样的装饰。蓝色粉末配金色。,https://www.rijksmuseum.nl//en/collection/AK-NM-6419-B,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200
5910,"Saucer with a woman, man and child in a fenced garden",围栏花园里有一个女人、一个男人和一个孩子的碟子,中国,c. 1750 - c. 1774,C。 1750 - 约第1774章,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  2.4 cm,高度 2.4 厘米,"Schotel van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, paars, zwart en goud. Op het plat een man, vrouw en kind op een kleed aan een tafel in een omheinde tuin met rotsen en planten; de rand met bladranken. Wand is gebroken geweest. Famille rose.",瓷盘，釉上绘有蓝、红、粉、绿、紫、黑、金等颜色。架子上有一个男人、一个女人和一个孩子，坐在一个封闭花园的桌子旁的地毯上；花园里有岩石和植物；边缘有叶卷须。墙已经被打破了。粉彩玫瑰。,https://www.rijksmuseum.nl//en/collection/AK-NM-13804,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200
5911,Garniture with two beaker vases and three covered jars with vrouwen and flower pots in panels,带有两个烧杯花瓶和三个带盖罐子的家具，罐子里有妇女和花盆,中国,c. 1680 - c. 1720,C。 1680 - 约1720,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  24 cm,高度 24 厘米,,,https://www.rijksmuseum.nl//en/collection/AK-RBK-16290,https://lh3.googleusercontent.com/v-Gd4bvK93ERmQySEkF3koACwwTYGCIjTocnyqhmhB-K-aY5ai-tDBfsfTst3G9PzHrmx7LS99svHXVgBI7-WiDFNw=w200
5912,Vase (rolwagen) with a meeting between officials and a hermit in a landscape,风景中官员与隐士会面的花瓶（手推车）,中国,c. 1635 - c. 1650,C。 1635 - c. 1650,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  47.3 cm,高度 47.3 厘米,"Vaas (rolwagen) van porselein met een cilindrisch lichaam en spreidende hals, beschilderd in onderglazuur blauw. Op de wand een voorstelling van een hoogwaardheidsbekleder en zijn gevolg in een ontmoeting met een kluizenaar in een rivierlandschap met rotsen, bananenbomen en een wilg. Één man houdt een vaandel vast, een ander een zwaard. De kluizenaar staat voor een kleed met voorwerpen. Waarschijnlijk zijn het koning Wen van de het Zhou-rijk en de wijze kluizenaar Jiang Taigong. Op de hals een band met afhangende, puntige bladmotieven. Onderzijde is ongeglazuurd. Overgangsporselein in blauw-wit.",瓷花瓶（手推车），圆柱体，扩颈，釉下蓝色。墙上描绘了一位高官和他的随从在有岩石、香蕉树和柳树的河景中遇到一位隐士。一个人举着旗帜，另一个人举着剑。隐士站在铺满物品的地毯前。他们很可能就是周文王和智者姜太公。脖子上有一条带有悬挂的尖叶图案的带子。底面无釉。青白色过渡瓷。,https://www.rijksmuseum.nl//en/collection/AK-NM-6669,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200
5913,Plate with a riverlandscape and flower sprays,带有河流景观和花卉喷雾的盘子,中国,c. 1725 - c. 1749,C。 1725 - c. 1749,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  2.9 cm,高度 2.9 厘米,"Bord van porselein, beschilderd op het glazuur in zwart en goud. Op het plat een rivierlandschap met bergen, bomen, huizen en mensen in boten; de wand met servetwerk afgewisseld met bloemtakken in cartouches; de rand met vier bloemtakken. Rand is gebroken geweest. Encre de Chine.",瓷盘，釉上绘有黑色和金色。平坦的河流上有山、树、房屋和船上的人；墙上的餐巾纸与漩涡花饰交替喷洒花朵；边缘有四朵花喷雾。边缘已破损。 Encre de Chine。,https://www.rijksmuseum.nl//en/collection/AK-NM-13636,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200
5914,Melon-shaped jar,瓜形罐,中国,c. 1575 - c. 1599,C。 1575 - c. 1599,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  17 cm,高度 17 厘米,"Eivormige pot van porselein met een gelobde wand, beschilderd in onderglazuur blauw. De wand is verdeeld in vakken met in elk een landschap met bloeiende planten, vogels of paddenstoelen. Boven de voet een band met gestileerde bladmotieven. Op de schouder een band met bloemranken. De nek met gestileerde bloemranken. Kraakporselein in blauw-wit.",蛋形瓷罐，壁浅，釉下蓝色。墙壁分为几个部分，每个部分都有开花植物、鸟类或蘑菇的景观。足部上方饰有风格化叶子图案的带子。肩部饰有花藤带。颈部有程式化的花卷须。蓝色和白色的克拉克瓷器。,https://www.rijksmuseum.nl//en/collection/AK-NM-12278,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200
5915,Milk jug with cover with onderglaze relief decoration with flowers,釉下浮雕花卉奶壶,中国,c. 1700 - c. 1724,C。 1700 - c. 1724,porcelain,瓷,Rijksmuseum Amsterdam,阿姆斯特丹国立博物馆,height  10.5 cm,高度 10.5 厘米,"Peervormige melkkan van porselein met c-vormig oor, kleine, driehoekige tuit en deksel met knop, beschilderd op het glazuur in rood, groen, geel, aubergine, zwart en goud. Op de wand van de kan is onder het glazuur een reliëfdecoratie aangebracht met prunussen; om de voet en om de hals een decoratieve rand met bloemen afwisselend in cartouches en tegen een groene ondergrond met zwarte stippen; op het oor en op de tuit een bloemtak. De deksel met reliëfdecoratie, daaromheen een decoratieve band met bloemen afwisselend in cartouches en tegen een groene ondergrond met zwarte stippen. Een barst in de hals; oor afgebroken en in twee delen gebroken, opnieuw vastgelijmd; zes chips in de deksel. Famille verte.",梨形瓷奶壶，C形柄，三角形小壶嘴，带钮盖，釉色有红、绿、黄、紫、黑、金等。壶壁釉下施梅花浮雕装饰；足部和颈部周围有装饰性边缘，花朵在漩涡花饰中交替出现，绿色背景上有黑点；穗上和壶嘴上的花枝。盖子上有浮雕装饰，周围环绕着装饰带，花朵在漩涡花饰中交替出现，与带有黑点的绿色背景相映成趣。颈部有裂纹；耳朵折断并分成两部分，重新粘合；盖子里有六个芯片。家庭垂直。,https://www.rijksmuseum.nl//en/collection/AK-NM-2628,https://lh3.googleusercontent.com/m9AA93CYqnkPrqtt5AUC7t4Y2pkrqDPWht9V4P1hjrIv9JanrPs6poXJTplxeBAvNYYcfS4P5j0qT9QRjrNPlle3_GaP6OPxwUWAziM=w200
