country,library,link,imageurl,size,artifactName,relicTime,material,description
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-622,https://lh3.googleusercontent.com/Pb6cjuxVF_dFHdzB7DgUkwmHaQfi8-dZIa0GGMw7LI4Qx1PhlDfNzi2rF5vMx4_gqVuWPLOA_3Ai7lG1MoOKM57dNh0=w200,height  6.9 cm,"Squat, ovoid vase",c. 1400 - c. 1599,stoneware,"Platgedrukte, eivormige vaas van steengoed, bedekt met een gecraqueleerd groen glazuur. De voet is ongeglazuurd. Celadon."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/BK-NM-12645,https://lh3.googleusercontent.com/Pb6cjuxVF_dFHdzB7DgUkwmHaQfi8-dZIa0GGMw7LI4Qx1PhlDfNzi2rF5vMx4_gqVuWPLOA_3Ai7lG1MoOKM57dNh0=w200,length c. 20 cm,"Fragment van een kort lijf van lichtblauwe zijdendamast met ingeweven ruit waarop in gouache een veelkleurig strooimotief van bloemen is geschilderd, met lange gebogen mouwen en koordsluiting op de rug",c. 1790 - c. 1815 and/or c. 1750 - c. 1775,geheel,"Kort lijf van lichtblauwe zijdendamast met ingeweven ruit waarop in gouache een veelkleurig strooimotief van bloemen is geschilderd, met lange gebogen mouwen en koordsluiting op de rug. Model: ronde, gerimpelde hals met getwijnd koord in tunnel. Gerimpeld aan de hoge taillenaad waarover een satijnen band. Lange gebogen mouwen, schuin op de draad gesneden, met trechtervormige manchet over de hand. Armsgaten ver op de rug. Ruitvormig pad middenachter. Sluiting middenachter door middel van rijgsluiting met acht gefestonneerde nestelgaten waarnaast op beide panden een verticale, smalle balein. Mouwen gevoerd met beige geel gestreepte zijde, het overige lijf is ongevoerd. Versiering: kleine bloemboeketten met contouren van zilver (nu zwart geoxideerd). Op sommige plaatsen is de ondertekening met potlood nog zichtbaar. Bij een van de fragmenten is aan beide zijden de zelfkant (rood/wit gestreept) bewaard. Deze stofbreedte is 73 cm. De beschilderde zijden stoffen die uit China naar Europa kwamen waren allemaal breder dan 70 cm. Verder zeven losse fragmenten van dito stof. Uit elkaar getornde jurk?"
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13796,https://lh3.googleusercontent.com/Pb6cjuxVF_dFHdzB7DgUkwmHaQfi8-dZIa0GGMw7LI4Qx1PhlDfNzi2rF5vMx4_gqVuWPLOA_3Ai7lG1MoOKM57dNh0=w200,height  1.8 cm,"Saucer with stylized flower, prunus trees and birds",c. 1725 - c. 1749,porcelain,"Schotel van porselein met ronde wand, beschilderd op het glazuur in blauw, rood, roze, groen, geel en zwart. Op het plat een gestileerde bloem in het centrum, aan weerszijden hiervan een bloeiende prunusboom, tussen de takken van de boom een vliegende vogel; de rand met servetwerk met bloem afwisselend tegen een groene en roze grond. Een barst in de wand. Famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-630,https://lh6.ggpht.com/xeDVU0qRazcw5qCP9mXD1iXFKeZDJBkqgjC0jU1I6wjGQ-r9GboIpYvuCJFFwsvOW1iKYTVLLCmujCPXQOthUIhZ9X4=w200,height  6.5 cm,Tea bowl with 'tortoiseshell' glaze,c. 960 - c. 1279,stoneware,"Theekom van steengoed, gedeeltelijk bedekt met een zwartbruin glazuur met aan de buitenzijde crèmekleurige vlekken (tortoiseshell). Op de bodem een uitgespaarde bloem; de binnenwand met tweemaal een uitgespaarde feng huang en tweemaal een vlinder. De wand is gebroken geweest. Jizhou."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-108,https://lh3.googleusercontent.com/Pb6cjuxVF_dFHdzB7DgUkwmHaQfi8-dZIa0GGMw7LI4Qx1PhlDfNzi2rF5vMx4_gqVuWPLOA_3Ai7lG1MoOKM57dNh0=w200,height  34.1 cm,Ovoid jar with carved floral scrolls,c. 1300 - c. 1399,stoneware,"Eivormige pot van steengoed met twee oren vanuit de schouder naar de hals, bedekt met een bruin glazuur. Op de buik twee uitgesneden banden: één met een doorlopende bladrank en één met vijf cartouches met bloemranken. Op de schouder een bladpatroon. De onderzijde is ongeglazuurd. De rand is afgeslepen. Cizhou."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6928-A,https://lh3.googleusercontent.com/jFXI7z4OKGmKhx7RNq1HIGPlxi3opwzmoxHmA7Mf3Rtq_u0OycxaMoavbk-wcobLGpwlIqlrvplnIlC95479OqXm9-dYehx2ihC5mNAjRA=w200,height  11.4 cm × diameter  7.5 cm,Ovoid covered jar with women in a landscape,c. 1680 - c. 1720,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13681,https://lh3.googleusercontent.com/jFXI7z4OKGmKhx7RNq1HIGPlxi3opwzmoxHmA7Mf3Rtq_u0OycxaMoavbk-wcobLGpwlIqlrvplnIlC95479OqXm9-dYehx2ihC5mNAjRA=w200,height  9.5 cm,"Squat, round-bodied teapot with flower sprays, scrolls and silver mount",c. 1725 - c. 1749,porcelain,"Theepot van porselein, met platgedrukt, bolvormig lichaam en deksel, beschilderd op het glazuur in rood, groen, geel en zwart. De onderzijde en onderkant van het lichaam van de pot zijn gemodelleerd in de vorm van rijen bloembladeren; het lichaam is bedekt met bloemranken tegen een roze grond met hierin uitgespaard twee cartouches met chrysanten; op het oor en de tuit een bloemtak. De deksel met een bloemrozet, waaromheen vier lotusranken; de rand met servetwerk afgewisseld met een bloem in een cartouche. Zilveren montuur. Famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-12327,https://lh3.googleusercontent.com/jFXI7z4OKGmKhx7RNq1HIGPlxi3opwzmoxHmA7Mf3Rtq_u0OycxaMoavbk-wcobLGpwlIqlrvplnIlC95479OqXm9-dYehx2ihC5mNAjRA=w200,height  7.5 cm,"Small, shouldered vase with deer among foliage",c. 1600 - c. 1624,porcelain,"Kleine vaas van porselein met een brede schouder, beschilderd in onderglazuur blauw. De wand is verdeeld in vier vakken met in elk een hert uitgespaard in een blauwe achtergrond van planten; op de schouder een band met ruyi-motief. Rand is beschadigd. Swatow (zhangzhou)."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13506,https://lh6.ggpht.com/xeDVU0qRazcw5qCP9mXD1iXFKeZDJBkqgjC0jU1I6wjGQ-r9GboIpYvuCJFFwsvOW1iKYTVLLCmujCPXQOthUIhZ9X4=w200,height  2.5 cm,Pattern sample plate with two monograms and four numbered border desings,c. 1790 - c. 1795,porcelain,"Voorbeeldbord van porselein, berschilderd op het glazuur in blauw, groen, zwart en goud. Op het plat twee monogrammen met de letters 'WB' en 'LJ' in verschillend gevormde schilden; de wand en de rand met vier voorbeelden van decoratiepatronen, op de rand genummerd met 1-4. Europese voorstelling in emailkleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-16333,https://lh3.googleusercontent.com/Pb6cjuxVF_dFHdzB7DgUkwmHaQfi8-dZIa0GGMw7LI4Qx1PhlDfNzi2rF5vMx4_gqVuWPLOA_3Ai7lG1MoOKM57dNh0=w200,height  5.7 cm,Dish with a pheasant on a rock surrounded by flowering plants,c. 1700 - c. 1724,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6937-A,https://lh3.googleusercontent.com/mKYWNaSqtzdjtzqWJIkdHjauDbh88gQnfSfmWcJJqTHPtNWQY86yuQphGOevnQageqF35_K3e72fiiw7lffSJsa6cxk=w200,height  4 cm,Cup with flower vases and birds,c. 1700 - c. 1724,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-16288-A,https://lh3.googleusercontent.com/34NANEny_5lCIz_zzIF_oWJWp-0vB0VzVkPs5-MN2r-NvxV5ZTENY0UHqHgG6IAL7WfUP1Qjgh8IJHUb0hzedNk5mKecIhMxBQBK8LpB=w200,height  26.3 cm,Vase (rolwagen) with dragons and lotus and flower scrolls,c. 1680 - c. 1720,porcelain,"Vaas (rolwagen) van porselein met cilindrisch lichaam, platte schouder en korte, wijde en licht uitlopende nek, beschilderd in onderglazuur blauw. Op de wand vier banden met decoraties afwisselend tegen een witte en blauwe grond: de onderste band met krulwerk en lotusrranken in reserve, de volgende band band met bloemranken, daarboven een band met draken in reserve; de bovenste band met bloemranken en gelobde cartouche gevuld met blauw en lotusranken in reserve; om de voet en de schouder een decoratieve band; op de nek verticale bloembladeren; op de onderzijde een dubbele cirkel. Een chip in de rand. Blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-14706,https://lh3.googleusercontent.com/34NANEny_5lCIz_zzIF_oWJWp-0vB0VzVkPs5-MN2r-NvxV5ZTENY0UHqHgG6IAL7WfUP1Qjgh8IJHUb0hzedNk5mKecIhMxBQBK8LpB=w200,height  5.5 cm,Shallow bowl with moulded flower petal panels,c. 1700 - c. 1725,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6921-A,https://lh6.ggpht.com/xeDVU0qRazcw5qCP9mXD1iXFKeZDJBkqgjC0jU1I6wjGQ-r9GboIpYvuCJFFwsvOW1iKYTVLLCmujCPXQOthUIhZ9X4=w200,height  10.5 cm,Covered bowl with powder blue and flower sprays in fan-shaped panels,c. 1700 - c. 1724,porcelain,"Kom met deksel van porselein met twee S-vormige oren gemodelleerd in de vorm van een drakenkop, beschilderd in onderglazuur blauw. De wand is bedekt met bleu poudré (poederblauw), met hierin uitgespaard twee waaiervormige vakken met rotsen en pioen- of chrysanttakken; de deksel met knop met eenzelfde decoratie. Een chip in de rand van de deksel. Bleu poudré met blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6833-A,https://lh3.googleusercontent.com/34NANEny_5lCIz_zzIF_oWJWp-0vB0VzVkPs5-MN2r-NvxV5ZTENY0UHqHgG6IAL7WfUP1Qjgh8IJHUb0hzedNk5mKecIhMxBQBK8LpB=w200,height  6.8 cm,"Teapot with stylized lotus scrolls, ruyi-motif and ornamental borders",c. 1700 - c. 1724,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13460,https://lh3.googleusercontent.com/34NANEny_5lCIz_zzIF_oWJWp-0vB0VzVkPs5-MN2r-NvxV5ZTENY0UHqHgG6IAL7WfUP1Qjgh8IJHUb0hzedNk5mKecIhMxBQBK8LpB=w200,height  4.8 cm,Cup and saucer with a crowned monogram and flower sprays,1776,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-14794-A,https://lh3.googleusercontent.com/34NANEny_5lCIz_zzIF_oWJWp-0vB0VzVkPs5-MN2r-NvxV5ZTENY0UHqHgG6IAL7WfUP1Qjgh8IJHUb0hzedNk5mKecIhMxBQBK8LpB=w200,diameter  6.3 cm,Pierced fragrance ball with silk tassel,c. 1825 - c. 1874,porcelain,"Opengewerkte reukbal van porselein met zijden kwast, beschilderd op biscuit in rood en turquoise en op het glazuur blauw, rood, roze, groen en zwart. De wand van de bol met ajourwerk met drie medaillons; hierin een spelende jongen op een terras; de onderzijde van de bol met 'crackled ice' met prunusbloesem. De kwast is met een koord bevestigd aan een los deksel. Email sur biscuit met famille rose kleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13749,https://lh3.googleusercontent.com/34NANEny_5lCIz_zzIF_oWJWp-0vB0VzVkPs5-MN2r-NvxV5ZTENY0UHqHgG6IAL7WfUP1Qjgh8IJHUb0hzedNk5mKecIhMxBQBK8LpB=w200,height  4.5 cm,"Bell-shaped cup and saucer with women, playing boys and floral scrolls",c. 1740 - c. 1770,porcelain,"Klokvormige kop en schotel van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, geel, zwart en goud. Op het plat van de schotel een geschulpt cartouche met drie vrouwen en drie spelende jongens omringd door objecten; om het cartouche bloemranken met daarin utigespaard vier ovale vakken met planten; op de rand een decoratieve band. De kop met dezelfde decoratie. Famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-29,https://lh3.googleusercontent.com/mKYWNaSqtzdjtzqWJIkdHjauDbh88gQnfSfmWcJJqTHPtNWQY86yuQphGOevnQageqF35_K3e72fiiw7lffSJsa6cxk=w200,,"Mirror with scalloped edge, four birds and arabesques",-500 - -200,bronze (metal),"In het middenveld vier vogels, gecombineerd met zwierige arabesken; geschulpte rand. Het patina is lichtgroen en loodkleurig."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15863,https://lh3.googleusercontent.com/34NANEny_5lCIz_zzIF_oWJWp-0vB0VzVkPs5-MN2r-NvxV5ZTENY0UHqHgG6IAL7WfUP1Qjgh8IJHUb0hzedNk5mKecIhMxBQBK8LpB=w200,height  3.3 cm,Saucer with flowering plants on a black ground,c. 1700 - c. 1724,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13757,https://lh3.googleusercontent.com/34NANEny_5lCIz_zzIF_oWJWp-0vB0VzVkPs5-MN2r-NvxV5ZTENY0UHqHgG6IAL7WfUP1Qjgh8IJHUb0hzedNk5mKecIhMxBQBK8LpB=w200,height  4 cm,Bell-shaped cup and saucer with flower sprays and ornamental borders,c. 1725 - c. 1749,porcelain,"Klokvormige kop en schotel van porselein, beschilderd op het glazuur in blauw, zwart en goud. Op het plat van de schotel een medaillon met bloemtakken; hieromheen een decoratieve band; op de wand servetwerk in goud afgewisseld met cartouches met bloemtakken in blauw; de rand met servetwerk in encre afgewisseld met een uitgespaarde lotusrank in een cartouche. Kop met dezelfde decoratie. Encre de Chine."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-10230-A,https://lh3.googleusercontent.com/mKYWNaSqtzdjtzqWJIkdHjauDbh88gQnfSfmWcJJqTHPtNWQY86yuQphGOevnQageqF35_K3e72fiiw7lffSJsa6cxk=w200,height  3.9 cm,Bell-shaped cup with a portrait of Johannes Cocceius,c. 1725 - c. 1749,porcelain,"Klokvormige kop van porselein, beschilderd op het glazuur in zwart en goud. Op de buitenzijde een medaillon met het portret van Johannes Cocceius met het opschrift 'IOHANNES COCCEIUS'; op de buitenrand een band met ranken in Meissen-stijl. Een barst en twee chips in de rand. Europese voorstelling in encre de Chine."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-16-A,https://lh3.googleusercontent.com/34NANEny_5lCIz_zzIF_oWJWp-0vB0VzVkPs5-MN2r-NvxV5ZTENY0UHqHgG6IAL7WfUP1Qjgh8IJHUb0hzedNk5mKecIhMxBQBK8LpB=w200,,Hengsel,-500 - -200,silver (metal),Hoofdmotief taotie; verder karakteristieke laat Zhou-ornamentiek; vormt een paar met MAK 16b.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1273,https://lh3.googleusercontent.com/34NANEny_5lCIz_zzIF_oWJWp-0vB0VzVkPs5-MN2r-NvxV5ZTENY0UHqHgG6IAL7WfUP1Qjgh8IJHUb0hzedNk5mKecIhMxBQBK8LpB=w200,height  3.9 cm,Dish with a lavender blue glaze,c. 960 - c. 1279,stoneware,"Schaal van steengoed, bedekt met een lavendelblauw, licht gecraqueleerd glazuur. Naar de rand verandert de kleur naar een geelbruine tint. Jun."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-14407,https://lh3.googleusercontent.com/mKYWNaSqtzdjtzqWJIkdHjauDbh88gQnfSfmWcJJqTHPtNWQY86yuQphGOevnQageqF35_K3e72fiiw7lffSJsa6cxk=w200,height  16.7 cm,"Bottle vase with antiquities, precious objects and auspicious symbols",c. 1680 - c. 1720,porcelain,"Flesvormige vaas van porselein met een bol lichaam en peervormige nek met een ringvormige verdikking onder de hals, beschilderd in onderglazuur blauw. Op de buik en de nek antiquiteiten (driepoot, qin, ruyi-scepter, wierookbrander, bloemenvaas, boeken), kostbaarheden (ruit, parel, boeken) en gelukssymbolen (schelp). Blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-16318,https://lh3.googleusercontent.com/mKYWNaSqtzdjtzqWJIkdHjauDbh88gQnfSfmWcJJqTHPtNWQY86yuQphGOevnQageqF35_K3e72fiiw7lffSJsa6cxk=w200,height  6.9 cm,Table or stand with pearl chasing dragons amid flames,c. 1700 - c. 1724,porcelain,"Rechthoekige tafel of standaard van porselein met vier poten, beschilderd op biscuit met groen, geel, aubergine en zwart. Op het blad twee parel najagende draken tussen vlammen en wolken; de poten met een houtnerf-patroon. Korte zijdes van het blad zijn afgeslepen. Oud label op de onderzijde met 'Huth 47 17/5/05'. Email sur biscuit met famille verte kleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6459,https://lh3.googleusercontent.com/mKYWNaSqtzdjtzqWJIkdHjauDbh88gQnfSfmWcJJqTHPtNWQY86yuQphGOevnQageqF35_K3e72fiiw7lffSJsa6cxk=w200,height  21.2 cm,Baluster covered vase with a scholar-official and his servants in a landscape,c. 1645 - c. 1660,porcelain,"Balustervormige dekselvaas van porselein met een licht spreidende hals, beschilderd in onderglazuur blauw en op het glazuur rood, groen, geel, aubergine en zwart. Op de wand een hoogwaardigheidsbekleder op een terras voor een paviljoen in een landschap met planten, een bananenplant, rotsen en bergen. Achter hem een bediende met een waaier; een tweede en derde bediende dragen verpakte voorwerpen (een boek? een luit?). Op de hals bloeiende pioenen bij een rots. De onderzijde is ongeglazuurd. Overgangsporselein met emailkleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13660,https://lh3.googleusercontent.com/34NANEny_5lCIz_zzIF_oWJWp-0vB0VzVkPs5-MN2r-NvxV5ZTENY0UHqHgG6IAL7WfUP1Qjgh8IJHUb0hzedNk5mKecIhMxBQBK8LpB=w200,height  3.2 cm,Saucer-dish with three women and children with precious objects,c. 1740 - c. 1760,porcelain,"Schaal van porselein met ronde wand, beschilderd op het glazuur in blauw, rood, roze, groen, geel, paars, zwart en goud. Op de voorzijde drie vrouwen met drie kinderen met kostbaarheden; een vrouw staand naast een tafel, een vrouw zittend met naast haar een kind met scepter, een kind met muzieksteen aan een staf klimt op een kruk, een vrouw met een kind op de arm, achter haar een hoge kruk met vaas; de binnenrand met bloemranken afgewisseld met ronde en grillig gevormde cartouches met bloemtakken. Een chip en een barst in de rand. Famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13685,https://lh3.googleusercontent.com/mKYWNaSqtzdjtzqWJIkdHjauDbh88gQnfSfmWcJJqTHPtNWQY86yuQphGOevnQageqF35_K3e72fiiw7lffSJsa6cxk=w200,height  3.3 cm,Oval decagonal salt celler with flowering lotus plants,c. 1740 - c. 1760,porcelain,"Ovaal, tienhoekig zoutvat van porselein met gelobde rand, beschilderd in onderglazuur blauw en op het glazuur rood, roze, groen en goud. De bovenzijde met een lotusplant, de rand met krulwerk afgewisseld met gestileerde lotusbloemen; de wanden met krulwerk en lotusbloemen met daarin uitgespaard twee grote en twee kleine vakken met bloeiende lotusplanten. Een chip in de rand. Europese vormen met famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15867,https://lh3.googleusercontent.com/34NANEny_5lCIz_zzIF_oWJWp-0vB0VzVkPs5-MN2r-NvxV5ZTENY0UHqHgG6IAL7WfUP1Qjgh8IJHUb0hzedNk5mKecIhMxBQBK8LpB=w200,height  16.8 cm,Hexagonal lantern with pierced sides,c. 1700 - c. 1724,porcelain,"Lantaarn van porselein met opengewerkte wanden, beschilderd op biscuit in blauw, groen, geel, aubergine en zwart. De wanden zijn opengewerkt in de vorm van een medaillon met swastika-symbool, hieromheen telkens drie draken en losse bloemen op een gespikkelde, groene grond; de bovenzijde met een opengewerkt medaillon met hieromheen een band met ruyi-motief en grote vlinders en bloemtakken tegen een gespikkelde, groene grond. De voet met een band zigzag-werk en krulwerk. Email sur biscuit met famille verte kleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15831,https://lh3.googleusercontent.com/mKYWNaSqtzdjtzqWJIkdHjauDbh88gQnfSfmWcJJqTHPtNWQY86yuQphGOevnQageqF35_K3e72fiiw7lffSJsa6cxk=w200,height  7 cm,Bowl wit prunus sprays and birds,c. 1660 - c. 1680,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13597,https://lh3.googleusercontent.com/mKYWNaSqtzdjtzqWJIkdHjauDbh88gQnfSfmWcJJqTHPtNWQY86yuQphGOevnQageqF35_K3e72fiiw7lffSJsa6cxk=w200,height  3.1 cm,Cup and saucer with four people in a landscape,c. 1750 - c. 1774,porcelain,"Kop en schotel van porselein met rechte wand, beschilderd op het glazuur in rood, zwart en goud. Op het plat van de schotel vier mensen, twee staand en twee zittend, in een landschap met bomen, rotsen, planten en een gebouw; op de rand een decoratieve band. De kop met dezelfde decoratie. Een barst in de wand van de kop. Encre de Chine."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-16252,https://lh3.googleusercontent.com/mKYWNaSqtzdjtzqWJIkdHjauDbh88gQnfSfmWcJJqTHPtNWQY86yuQphGOevnQageqF35_K3e72fiiw7lffSJsa6cxk=w200,height  44 cm,Baluster vase with figures in a continuous landscape,c. 1680 - c. 1720,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13633,https://lh3.googleusercontent.com/jFXI7z4OKGmKhx7RNq1HIGPlxi3opwzmoxHmA7Mf3Rtq_u0OycxaMoavbk-wcobLGpwlIqlrvplnIlC95479OqXm9-dYehx2ihC5mNAjRA=w200,height  2.5 cm,Plate with figures in a walled garden with cranes,c. 1725 - c. 1749,porcelain,"Bord van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, geel, bruin, zwart en goud. Op het plat twee vrouwen in een ommuurde tuin bij twee kraanvogels, voor hen een hek, naast hen een jongen in een doorgang naar een trap; door het venster van een paviljoen is een derde persoon te zien, gezeten aan een tafel; de wand met een band met bladranken; de rand met bloemtakken (prunus, pioen, aster), bladranken en vlinders tegen een achtergrond van servetwerk; op de rand een band met meander-patroon. Enkele chips in de rand. Famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1323,https://lh3.googleusercontent.com/jFXI7z4OKGmKhx7RNq1HIGPlxi3opwzmoxHmA7Mf3Rtq_u0OycxaMoavbk-wcobLGpwlIqlrvplnIlC95479OqXm9-dYehx2ihC5mNAjRA=w200,,Fragment van een paardenbit,-1100 - -800,bronze (metal),Paardenbit in de vorm van een gestileerde vogel.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13793,https://lh3.googleusercontent.com/mKYWNaSqtzdjtzqWJIkdHjauDbh88gQnfSfmWcJJqTHPtNWQY86yuQphGOevnQageqF35_K3e72fiiw7lffSJsa6cxk=w200,height  1.9 cm,Saucer with cock and three fans with flower sprays,c. 1725 - c. 1749,porcelain,"Schotel van porselein met schuine wand, beschilderd op het glazuur in blauw, rood, roze, groen, geel, zwart en goud. Op het plat een medaillon met een haan; om het medaillon drie waaiers met bloemtakken tegen een gouden grond; tussen de waaiers drie langwerpige vakken met servetwerk. Famille rose."
