artifact_name,artifact_country,artifact_library,artifact_time,artifact_size,artifact_category,artifact_image,artifact_url,artifact_description
青瓷注子,中国,湖北博物馆,唐,"高22.2, 口径7.8, 底径14cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/a0a06368b5f7660b03f7abfe0691d7f0.jpeg,http://hbsbwg.cjyun.org/tcq/p/5038.html,唐（618-907），1958年鄂城（今鄂州）西山何田铺村69号墓出土，高22.2，口径7.8，底径14cm
青白瓷莲纹温碗酒注,中国,湖北博物馆,宋,"注子高16, 腹径14, 底径8.2cm, 碗高13, 口径18.5, 底径10.9cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/4b817e1cdc126287005ac3477b67c9ed.jpeg,http://hbsbwg.cjyun.org/tcq/p/5044.html,宋（960-1279），蕲春漕河宋墓出土，注子高16，腹径14，底径8.2cm，碗高13，口径18.5，底径10.9cm
青白瓷莲纹钵,中国,湖北博物馆,宋,"高10.3, 口径14.5, 底径9.7cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/220af0684149e2aafa83e1bcd8205b11.jpeg,http://hbsbwg.cjyun.org/tcq/p/5045.html,宋（960-1279），1964年麻城阎河刘李湾1号墓出土，高10.3，口径14.5，底径9.7cm
青白瓷碟,中国,湖北博物馆,宋,"高2.3-2.5, 口径10-10.8, 底径4.2-4.7cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/4e8666478328724f21d43c79ae2b9d95.jpeg,http://hbsbwg.cjyun.org/tcq/p/5046.html,宋（960-1279），1964年麻城阎河刘李湾11号墓出土，高2.3-2.5，口径10-10.8，底径4.2-4.7cm
青白瓷盒,中国,湖北博物馆,宋,"通高4-5, 口径6-8.1, 盖径7.3-9.2, 底径5.6-7.5cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/d77d93fd6b6eb6ae38f58a9df62f0410.jpeg,http://hbsbwg.cjyun.org/tcq/p/5047.html,宋（960-1279），武汉汉阳十里铺宋墓出土，通高4-5，口径6-8.1，盖径7.3-9.2，底径5.6-7.5cm
陶釜,中国,湖北博物馆,,"高25, 口径21.3cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/68719725473d6f4c8b5d2de2217c966a.jpeg,http://hbsbwg.cjyun.org/tcq/p/5541.html,1983年宜都城背溪出土，高25、口径21.3cm
陶壶,中国,湖北博物馆,,"高20.4, 口径6.6-7.8, 腹径13.5-18cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/cd9fa925d278d7bcdb32819c0b5aaa4f.jpeg,http://hbsbwg.cjyun.org/tcq/p/5550.html,1983年宜都城背溪出土，高20.4、口径6.6-7.8、腹径13.5-18cm
蛋壳红陶杯,中国,湖北博物馆,,"高5-7.5, 口径6-10cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/fe70739d7542e5e1b64467a799c9bc7b.jpeg,http://hbsbwg.cjyun.org/tcq/p/5575.html,2002年随州金鸡岭IV1405M4出土 高5-7.5、口径6-10cm
釉陶鼓腹尊,中国,湖北博物馆,,"高17.2, 口径11.6, 腹径12cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/67fc8545a0f9bbb19c36a966052166a6.jpeg,http://hbsbwg.cjyun.org/tcq/p/5566.html,高17.2、口径11.6、腹径12cm 颈部和圈足饰绳纹，腹部饰雷纹、叶脉纹。
青花瓷瓶,中国,湖北博物馆,,"高36.8, 肩径20.1, 口径5, 底径11.6, 口径9.1cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/c2fc1a1408fed5c660de3f1dd6ab2d34.jpeg,http://hbsbwg.cjyun.org/tcq/p/5590.html,高36.8、肩径20.1、口径5、底径11.6、盖口径9.1cm
元青花四爱图梅瓶,中国,湖北博物馆,元,"高38.7厘米, 口径6.4厘米, 底径13厘米",陶、瓷器,https://img.cjyun.org/a/10695/202301/01f5e9a2793b178c6475f2dbed8b7d2f.jpeg,http://hbsbwg.cjyun.org/tcq/p/4692.html,元代。2006年钟祥市郢靖王墓出土。高38.7厘米，口径6.4厘米，底径13厘米。梅瓶腹部分别绘王羲之爱兰图，陶渊明爱菊图，周敦颐爱莲图，林和靖爱梅、鹤图。
双耳陶罐,中国,湖北博物馆,,"高23.6, 口径19, 腹径19.2cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/ae97e90ee17ecfe239d9db3063c72d26.jpeg,http://hbsbwg.cjyun.org/tcq/p/5542.html,1983年宜都城背溪出土，高23.6、口径19、腹径19.2cm
灰陶长颈壶,中国,湖北博物馆,,"高24.6, 口径13.2, 腹径9.8cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/814ab8b34c14b34ec188d55727d0ffb4.jpeg,http://hbsbwg.cjyun.org/tcq/p/6170.html,高24.6，口径13.2，腹径9.8cm，江陵望山M1头125
陶簋,中国,湖北博物馆,,"高25.2, 口径22.8cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/6e98ac478bfa7c704cd2e5b960e814de.jpeg,http://hbsbwg.cjyun.org/tcq/p/6192.html,高25.2，口径22.8cm，江陵望山M1头160
青瓷褐彩猪首壶,中国,湖北博物馆,晋,"高26.3, 口径12, 低径12.5cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/e62a9e6f5348eeebf6977374f0941374.jpeg,http://hbsbwg.cjyun.org/tcq/p/4736.html,晋（265-420） 2001年鄂州周家垴26号墓出土 高26.3、口径12、低径12.5cm 壶肩部堆贴二横系，一侧堆贴猪首，对称的一侧堆贴扁尾，平底。灰白胎，青釉，器身有多处褐色点彩。
绳纹陶鬲,中国,湖北博物馆,,"高20.8, 口径26.8cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/eb4e678689bb597bed8af7a5739416f3.jpeg,http://hbsbwg.cjyun.org/tcq/p/6169.html,高20.8，口径26.8cm，江陵望山M1头138
黄釉云龙纹盘,中国,湖北博物馆,清 康熙,"高4.2, 口径15.6, 底径6.6cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/6ce42cf5ac0668517cd0c04c9587d0cf.jpeg,http://hbsbwg.cjyun.org/tcq/p/4747.html,清 康熙（1662-1722） 高4.2、口径15.6、底径6.6cm 盘为菊瓣造型，盘内底饰云龙纹，外底有“大清康熙年制”款识。
黄地绿彩婴戏纹碗,中国,湖北博物馆,清 康熙,"高6.8, 口径15.2, 底径5.6cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/308c28357cbfb0e847a87e3393e28a4d.jpeg,http://hbsbwg.cjyun.org/tcq/p/4759.html,清 康熙（1662-1722） 高6.8、口径15.2、底径5.6cm 碗身以黄釉为底，以绿彩绘婴戏图案，底部有“大清康熙年制”款识。
米色釉碗,中国,湖北博物馆,清 康熙,"高5.5, 口径9.8, 底径4.7cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/1891c0ca0c776cdc00715af0278d1449.jpeg,http://hbsbwg.cjyun.org/tcq/p/4762.html,清 康熙（1662-1722） 高5.5、口径9.8、底径4.7cm 清代官窑瓷器常仿前代作品，这款米色釉碗系仿宋代官窑米色釉碗作品。外底有“大清康熙年制”款识。
紫金釉碗,中国,湖北博物馆,清 康熙,"高5.5, 口径9.8, 底径4.7cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/eb10749f1edd0d16caa86d1e02d5f7f8.jpeg,http://hbsbwg.cjyun.org/tcq/p/4766.html,清 康熙（1662-1722） 高5.5、口径9.8、底径4.7cm 北宋定窑烧制的酱色釉被称为紫金釉，它是一种高温釉，清代景德镇御窑厂多有仿烧，该碗底部有“大清康熙年制”款识。
祭红釉碗,中国,湖北博物馆,清 雍正,"高5.3, 口径12.2, 底径4.3cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/dc7541edbc692917717ffe5ff70f967b.jpeg,http://hbsbwg.cjyun.org/tcq/p/4767.html,清 雍正（1723-1735） 高5.3、口径12.2、底径4.3cm 碗釉色深红，色泽均匀，釉面莹润。底部有雍正年款识。
釉里红五蝠纹碗,中国,湖北博物馆,清 雍正,"高6.3, 口径15.3, 底径5.3cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/706a14325d50c06f809e72e4c7587e3c.jpeg,http://hbsbwg.cjyun.org/tcq/p/4774.html,清 雍正（1723-1735） 高6.3、口径15.3、底径5.3cm 外壁以红彩环绘五只蝙蝠，红彩沉着，浓淡有致，底部有青花双圈“大清雍正年制”款识。
鳝鱼黄釉绶带耳葫芦瓶,中国,湖北博物馆,清 乾隆,"高25.9, 口径3, 腹径13.7, 底径8.9cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/4bc37efa5b30b8efa806dc6b1f55823e.jpeg,http://hbsbwg.cjyun.org/tcq/p/4793.html,清 乾隆（1736-1795） 高25.9、口径3、腹径13.7、底径8.9cm 瓶仿葫芦造型。釉色黄润，带墨褐色斑点，象鳝鱼的皮色，故名“鳝鱼黄”。底部有“大清乾隆年制”款识。
茄皮紫釉爵,中国,湖北博物馆,清 乾隆,"高10.9, 口径12.4, 底径4.9cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/88c68ba642d05cdd45cf669b01bf37a9.jpeg,http://hbsbwg.cjyun.org/tcq/p/4784.html,清 乾隆（1736-1795） 高10.9、口径12.4、底径4.9cm 爵仿青铜器爵造型。釉色为“茄皮紫”，因颜色像成熟的茄子皮一样，故名。釉质肥厚光润。
釉里红团凤纹碗,中国,湖北博物馆,清 乾隆,"高7, 口径14.5, 底径5.9cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/3c1a8b2ef0b4bf227c68093f5363b65c.jpeg,http://hbsbwg.cjyun.org/tcq/p/4781.html,清 乾隆（1736-1795） 高7、口径14.5、底径5.9cm 碗外壁环饰团凤纹一周，碗心亦绘一团凤纹，纹饰笔触清晰，为勾线填色。底部有“大清乾隆年制”款识。
陶簋,中国,湖北博物馆,,"高11.4, 口径15cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/efae1eba465aa1de3414b655c5fc7bac.jpeg,http://hbsbwg.cjyun.org/tcq/p/5564.html,1965年武昌放鹰台63号墓出土，高11.4、口径15cm
陶钵,中国,湖北博物馆,,"高12.4, 口径14-17.2, 腹径14.9-17.3cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/e6005f35a8e421adeb6d2677dc891a3c.jpeg,http://hbsbwg.cjyun.org/tcq/p/5543.html,1983年宜都城背溪出土，高12.4、口径14-17.2、腹径14.9-17.3cm
陶钵,中国,湖北博物馆,,"高12.4, 口径14-17.2, 腹径14.9-17.3cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/8421f65bb2575e21c1d64e7079d368cb.jpeg,http://hbsbwg.cjyun.org/tcq/p/5588.html,1983年宜都城背溪出土，高12.4、口径14-17.2、腹径14.9-17.3cm
陶双腹鼎,中国,湖北博物馆,,"高15.4, 口径24cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/e5f5fdbbeb16412e6e0c9cbf9fc9e1ec.jpeg,http://hbsbwg.cjyun.org/tcq/p/5586.html,1956年京山屈家岭出土 高15.4、口径24cm
泥金龙纹瓷锺,中国,湖北博物馆,,"高10.7, 口径15.7, 圈足高4.6, 圈足底径4.5cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/0e9ca3fe57f9b71ca8482befc8d91e6e.jpeg,http://hbsbwg.cjyun.org/tcq/p/5591.html,高10.7、口径15.7、圈足高4.6、圈足底径4.5cm 泥金龙纹瓷锺为1对，大小、纹饰均同，出土前室西壁漆木托案上，属墓内祭奠用品。
陶双腹鼎,中国,湖北博物馆,,"高15.4, 口径24cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/be9d80ff50fddf637a3c4c741b142006.jpeg,http://hbsbwg.cjyun.org/tcq/p/5559.html,1956年京山屈家岭出土，高15.4、口径24cm
青花龙纹瓷锺,中国,湖北博物馆,,"通高19.3, 锺高10.4, 口径15.6, 圈足径4.1, 盖高5.2, 口径16.3cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/bd45613d228db0ababa36610230c9098.jpeg,http://hbsbwg.cjyun.org/tcq/p/5593.html,通高19.3、锺高10.4、口径15.6、圈足径4.1、盖高5.2、口径16.3cm 瓷锺、金锺盖和银鎏金托盘3件一套。
陶曲腹杯,中国,湖北博物馆,,"高10.7, 口径8.5, 底径8cm, 高11.7, 口径7.1, 底径6cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/ea4c53b26e6e2f28d6e119a35753be7a.jpeg,http://hbsbwg.cjyun.org/tcq/p/5576.html,2001年巴东李家湾出土 左：高10.7、口径8.5、底径8cm 右：高11.7、口径7.1、底径6cm 巴东李家湾遗址是目前考古发现屈家岭文化最西端的一个遗址。
陶尊形器,中国,湖北博物馆,,"高18.6, 口径18.5, 底径5.2cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/46b6b9fb5d75294ddf1977e956934628.jpeg,http://hbsbwg.cjyun.org/tcq/p/5546.html,1984年宜都枝城北出土，高18.6、口径18.5、底径5.2cm
陶盖罐,中国,湖北博物馆,,"高30, 腹径32cm, 高31, 腹径29cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/81663aa8d86d0b416eaa0d04a7fbaf9f.jpeg,http://hbsbwg.cjyun.org/tcq/p/5579.html,2001年宜城顾家坡120号墓出土 左：高30、腹径32cm 右高31、腹径29cm
陶盉,中国,湖北博物馆,,"高18.5, 宽13cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/8776f3506912955f96f15fd83b270be0.jpeg,http://hbsbwg.cjyun.org/tcq/p/5582.html,1955年天门石家河出土 高18.5、宽13cm
云雷纹陶壶,中国,湖北博物馆,,"高23.6, 口径11.8cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/9d9d961430efd07a4ea095e91085e950.jpeg,http://hbsbwg.cjyun.org/tcq/p/5568.html,王家嘴出土 高23.6、口径11.8cm 颈部饰凸弦纹，腹部饰宽带云雷纹、绳纹，圈足上有一椭圆形镂孔。
陶盘,中国,湖北博物馆,,"高7.3, 口径23.8cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/7c5d853f0ae0174d810a8d1210c018f2.jpeg,http://hbsbwg.cjyun.org/tcq/p/5547.html,1984年枝江青龙山出土，高7.3、口径23.8cm
陶盘,中国,湖北博物馆,,"高9.8-10.2, 口径23-23.2cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/99b885c9333f78b30b15d78f234704c0.jpeg,http://hbsbwg.cjyun.org/tcq/p/5548.html,1983年宜都城背溪出土，高9.8-10.2、口径23-23.2cm
陶盘,中国,湖北博物馆,,"高9.3-10, 口径24cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/a2075af27a39c867740522c0208e582d.jpeg,http://hbsbwg.cjyun.org/tcq/p/5549.html,1983年宜都城背溪出土，高9.3-10、口径24cm
陶盘,中国,湖北博物馆,,"高6.5, 口径20cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/c899d22608067db04715733cc6dd94f1.jpeg,http://hbsbwg.cjyun.org/tcq/p/5554.html,1975年江陵毛家山出土，高6.5、口径20cm
陶鬶,中国,湖北博物馆,,"高21.5, 袋足宽14cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/bfda7ca031ee04e5e06978a219abf59c.jpeg,http://hbsbwg.cjyun.org/tcq/p/5583.html,1955年天门石家河出土 高21.5、袋足宽14cm
陶盖鼎,中国,湖北博物馆,,"高33, 口径27cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/d94f60ea5eabfacb18da86317ad0f075.jpeg,http://hbsbwg.cjyun.org/tcq/p/5560.html,2002年随州金鸡岭出土，高33、口径27cm
陶小口鼎,中国,湖北博物馆,,"高21.5, 口径12, 腹径23cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/ddd2c378ea16af676216d66ea5bc5e42.jpeg,http://hbsbwg.cjyun.org/tcq/p/5561.html,2002年随州金鸡岭出土，高21.5、口径12、腹径23cm
陶釜,中国,湖北博物馆,,"高24, 腹径20.5cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/058925fc1e20ecddf9aaec4bb20bf03e.jpeg,http://hbsbwg.cjyun.org/tcq/p/5551.html,1990年江陵朱家台出土，高24、腹径20.5cm
青白瓷棋子,中国,湖北博物馆,宋,"子径2.7, 子径1.4-2, 厚0.4cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/e4cc4fcfb52783f3baaeb15b72f5af49.jpeg,http://hbsbwg.cjyun.org/tcq/p/5049.html,宋（960-1279），2002年巴东旧县坪遗址出土，象棋子径2.7，厚，0.4cm，围棋子径1.4-2，厚0.4cm
青瓷三足托炉,中国,湖北博物馆,唐,"高9, 炉口径11, 托盘口径15, 底径14cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/50a006a33c74f594073b63a6ac067b7a.jpeg,http://hbsbwg.cjyun.org/tcq/p/5036.html,唐（618-907），武汉武昌185号墓出土，高9，炉口径11，托盘口径15，底径14cm
白瓷四系罐,中国,湖北博物馆,唐,"高30, 口径9.4, 底径10.3cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/7d7a441a95703c2707b1e1d9a8ce82db.jpeg,http://hbsbwg.cjyun.org/tcq/p/5040.html,唐（618-907），1975年郧县李泰墓出土，高30，口径9.4，底径10.3cm
白瓷四系罐,中国,湖北博物馆,唐,"高29.8, 口径10, 底径8.4cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/683148f693d1072336b488f772d430c3.jpeg,http://hbsbwg.cjyun.org/tcq/p/5041.html,唐（618-907），1975年郧县李泰墓出土，高29.8，口径10，底径8.4cm
青白瓷托盘,中国,湖北博物馆,宋,"盏高4.2, 口径10.8, 底径3.7cm, 盏盘高3.1, 口径14, 底径5.5cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/5edea982eddb4820a33a77ed25f176d7.jpeg,http://hbsbwg.cjyun.org/tcq/p/5048.html,宋（960-1279），1964年麻城阎河刘李湾1号墓出土，盏高4.2，口径10.8，底径3.7cm，盏盘高3.1，口径14，底径5.5cm
青花莲纹玉壶春瓶,中国,湖北博物馆,元,"高27.4, 口径8, 底径7.8cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/3e1d6892bee74dee0cbb455a741dab9e.jpeg,http://hbsbwg.cjyun.org/tcq/p/5051.html,元（1271-1368），1984年黄梅十里村小学出土，高27.4，口径8，底径7.8cm
青瓷莲纹钵,中国,湖北博物馆,隋,"高13.8, 口径11.5, 底径11.2cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/c072de8162612405b498f58a90eb08d4.jpeg,http://hbsbwg.cjyun.org/tcq/p/5030.html,隋（581-618），武汉武昌马坊山23号墓出土，高13.8，口径11.5，底径11.2cm
青花十二月令杯,中国,湖北博物馆,清 康熙,"高4.9, 口径6.6, 底径2.7cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/f5551ca08af485d3760665d97a821524.jpeg,http://hbsbwg.cjyun.org/tcq/p/5055.html,清 康熙（1662-1722），高4.9，口径6.6，底径2.7cm
青瓷褐彩碗,中国,湖北博物馆,晋,"高5.1, 口径13, 底径7.2cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/1366e13289c543deab425e80c1ab0712.jpeg,http://hbsbwg.cjyun.org/tcq/p/5025.html,晋（265-420），1958年鄂城（今鄂州）西山27号墓出土，高5.1，口径13，底径7.2cm
陶鬲,中国,湖北博物馆,,"高17.6, 口径13.6cm, 高18.8, 口径15.6cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/c9eace810dfdcbd998a3876309c949c3.jpeg,http://hbsbwg.cjyun.org/tcq/p/5570.html,左：杨家嘴6号墓出土 高17.6、口径13.6cm 右：王家嘴出土 高18.8、口径15.6cm 陶鬲是商代居民炊煮食物的日常器，图中为盘龙城早期的陶鬲。
陶鼎和陶簋,中国,湖北博物馆,,"高14.2, 口径20.3cm, 高17.4, 口径17.2cm, 高12.8, 口径17.6cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/1a190e0331831429f55f457ebae89e50.jpeg,http://hbsbwg.cjyun.org/tcq/p/5569.html,从左至右： 盆形陶鼎 王堤内出土 高14.2、口径20.3cm 深腹陶鼎 王堤内出土 高17.4、口径17.2cm 陶簋 杨家湾出土 高12.8、口径17.6cm
陶壶形器,中国,湖北博物馆,,"高19.3, 口径8.5, 腹径16cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/32c85dd2c584956337d131730e488ca9.jpeg,http://hbsbwg.cjyun.org/tcq/p/5577.html,1965年武昌放鹰台63号墓出土，高19.3、口径8.5、腹径16cm
陶豆,中国,湖北博物馆,,"高15.5, 腹径13.8cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/775f48385f61f279946ef3826e25f166.jpeg,http://hbsbwg.cjyun.org/tcq/p/5574.html,1965年武昌放鹰台23号墓出土，高15.5、腹径13.8cm
陶壶形器,中国,湖北博物馆,,"高15.9, 口径9.1, 腹径15cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/35a39341da172ba68c980613033caa8f.jpeg,http://hbsbwg.cjyun.org/tcq/p/5589.html,1965年武昌放鹰台32号墓出土，高15.9、口径9.1、腹径15cm
陶鼎,中国,湖北博物馆,,"高14.8, 口径14cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/f2f7690c923c1ffccfb1c6f4cfed4a98.jpeg,http://hbsbwg.cjyun.org/tcq/p/5587.html,1984年宜都伍相庙出土 高14.8、口径14cm
陶鼎,中国,湖北博物馆,,"高31.5, 口径27.8cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/ce9baa111208cdded014587774d6df1d.jpeg,http://hbsbwg.cjyun.org/tcq/p/5545.html,1984年宜都枝城北出土，高31.5、口径27.8cm
陶鼎,中国,湖北博物馆,,"高10.6, 口径7.8, 腹径9cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/87e581a98b4cedfed7c899f03c0ce03f.jpeg,http://hbsbwg.cjyun.org/tcq/p/5562.html,1965年武昌放鹰台23号墓出土，高10.6、口径7.8、腹径9cm
陶簋,中国,湖北博物馆,,"高12.2, 口径12.8cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/7075137cfd0216cbb3e146b3b446d33b.jpeg,http://hbsbwg.cjyun.org/tcq/p/5552.html,1975年江陵毛家山出土，高12.2、口径12.8cm
陶鼎,中国,湖北博物馆,,"高14.8, 口径14cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/286fa0ff345216a88debee732455ca3a.jpeg,http://hbsbwg.cjyun.org/tcq/p/5556.html,1984年宜都伍相庙出土，高14.8、口径14cm
陶簋,中国,湖北博物馆,,"高8.8, 口径10.6cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/dfccaff19633541f76ce32b891bfd668.jpeg,http://hbsbwg.cjyun.org/tcq/p/5563.html,1965年武昌放鹰台15号墓出土，高8.8、口径10.6cm
青花瑶台赏月图瓷锺,中国,湖北博物馆,,"高10.1, 口径15.5, 圈足高4.6, 圈足径4.2cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/ae2c9ec9a180483aca9c70eaa3afad09.jpeg,http://hbsbwg.cjyun.org/tcq/p/5592.html,高10.1、口径15.5、圈足高4.6、圈足径4.2cm
粉彩三果纹碗,中国,湖北博物馆,清 道光,"高6.8, 口径15.4, 底径9.5cm",陶、瓷器,https://img.cjyun.org/a/10695/202301/ed668b848ab04328820c9cac10fafef9.jpeg,http://hbsbwg.cjyun.org/tcq/p/4801.html,清 道光（1821-1850） 高6.8、口径15.4、底径9.5cm 碗外壁饰折枝三果，纹饰造型简单，色彩淡而不艳，别具情趣。
